wo,coord_focal,cliente,plataforma,proposta_comercial,id_ticket_req,po_contrato,draft_codigo,data_draft,doc,num_doc,data_doc,escopo,faturado_por,exterior_com_iss,vl_bruto,cofins_3,csll_1,inss_11,irpj_15,pis_065,iss_retido,total_retido,vl_liquido,cofins_76,csll_288,icms_20,irpj_48,pis_165,iss_pagar,total_a_pagar,vencimento,status,data_envio_cliente,obs,data_pgto,data_inicio,data_fim,focal,prev_fat,prev_pag
3500,MS,Modec,MV22,QT-5016 Rev 0,REQ183121,PO5100011878/#SE1000245960,5184,2025-10-22,NFSe,1462,2025-11-18,SERVIÇO,Macaé,0,106739.61,3202.19,1067.40,,1601.09,693.81,,6564.49,100175.12,4910.02,2006.70,,3522.41,1067.40,5336.98,16843.51,2025-12-18,PAGO,2025-10-31,nº de itens inspecionados e job progress,2025-12-19,2025-10-15,2025-10-28,PN,2025-11-18,2026-04-20
3347,AJ,Foresea,Norbe VI,QT-4648 Rev.0,ID 63364,PO 1353640_0,5194,2025-10-27,NFSe,1411,2025-11-03,SERVIÇO,Macae,0,8056.00,241.68,80.56,,120.84,52.36,,495.44,7560.56,370.58,151.45,,265.85,80.56,402.80,1271.24,2025-12-03,PAGO,2025-10-27,previa ok,2025-12-03,2025-10-15,2025-10-17,VC,2025-11-03,2026-05-04
3598,AS,Constellation,Amaralina Star,QT-5176 Rev.1,BM 2,PO SPC000027680,5437,2026-01-21,FAT. LOC.,1019,2026-02-02,LOCAÇÃO,Macae,0,5729.36,,,,,,,,5729.36,435.43,165.01,,275.01,94.53,,969.98,2026-03-19,Aguardando Pagamento,2026-01-23,DOCAGEM - previa ok,,2026-01-15,2026-01-21,DT,2026-02-02,2026-03-19
3383,AJ,Foresea,Norbe IX,QT-4789 Rev.0,ID 64821,PO 1356370_0,5273,2025-12-08,FAT. LOC.,945,2025-12-04,LOCAÇÃO,Macae,0,85.56,,,,,,,,85.56,6.50,2.46,,4.11,1.41,,14.49,2026-01-03,PAGO,2025-12-01,previa ok,2026-01-07,2025-11-23,2025-11-27,VC,2025-12-04,2026-05-04
3558,,Akofs Offshore,Akofs Santos,QT-5112 Rev.0/QT-5119 Rev.1,,2025-01332,5265,2025-12-01,NFSe,3936,2025-12-11,SERVIÇO,Rio,0,38201.96,1146.06,382.02,,573.03,248.31,,2349.42,35852.54,1757.29,718.20,,1260.66,382.02,1910.10,6028.27,2026-01-10,PAGO,2025-12-05,previa ok,2026-01-07,2025-11-25,2025-11-27,,,
3503,,SEA1,SH1,QT-4997 Rev 0,,PO FBG765.25-8231_0,5127,2025-10-10,FAT. LOC.,931,2025-12-01,LOCAÇÃO,Macae,0,91006.80,,,,,,,,91006.80,6916.52,2621.00,,4368.33,1501.61,,15407.45,2025-12-31,PAGO,2025-10-31,DOCAGEM - Previa OK,2025-12-23,2025-10-17,2025-10-22,,,
3503,,SEA1,SH1,QT-4997 Rev 0,,PO FBG765.25-8231_0,5127,2025-10-10,NFSe,1483,2025-12-01,SERVIÇO,Macaé,0,155648.00,4669.44,1556.48,,2334.72,1011.71,,9572.35,146075.65,7159.81,2926.18,,5136.38,1556.48,7782.40,24561.25,2025-12-31,PAGO,2025-10-31,DOCAGEM - Previa OK,2025-12-23,2025-10-17,2025-10-22,,,
3595,VR,Technip,Skandi Vitoria,QT-5018 Rev.3,,PO 402706-26-(ACA),5144,2025-10-20,NFSe,3925,2025-11-24,SERVIÇO,Rio,0,15275.78,458.27,152.76,,229.14,99.29,,939.46,14336.32,702.69,287.18,,504.10,152.76,763.79,2410.52,2026-02-22,PAGO,2025-11-17,DOCAGEM - aguardando desmob material,2025-12-23,2025-10-17,2025-11-13,DT,2025-11-24,2026-04-20
3595,VR,Technip,Skandi Vitoria,QT-5018 Rev.3,,PO 402706-26-(ACA),5144,2025-10-20,FAT. LOC.,2536,2025-11-24,LOCAÇÃO,Rio,0,58451.98,,,,,,,,58451.98,4442.35,1683.42,,2805.70,964.46,,9895.92,2026-02-22,PAGO,2025-11-17,DOCAGEM - aguardando desmob material,2025-12-23,2025-10-17,2025-11-13,DT,2025-11-24,2026-04-20
3543,,Helix,SH1,QT-4988 Rev.0,,PO 714697_1,5079,2025-09-30,NFSe,1425,2025-11-05,SERVIÇO,Macaé,0,345770.09,10373.10,3457.70,,5186.55,2247.51,,21264.86,324505.23,15905.42,6500.48,,11410.41,3457.70,17288.50,54562.52,2025-12-20,PAGO,2025-10-14,DOCAGEM - 1° e 2° embarque juntos,2026-01-08,2025-09-12,2025-10-09,,,
3553,,PRIO,FPSO Frade,QT-4840 Rev.6,,PO 4600002895_0,5159,2025-10-28,NFSe,3924,2025-11-19,SERVIÇO,Rio,0,391439.79,11743.19,3914.40,,5871.60,2544.36,,24073.55,367366.24,18006.23,7359.07,,12917.51,3914.40,19571.99,61769.20,2025-12-19,PAGO,2025-11-11,Previa ok,2026-01-08,2025-10-01,2025-11-02,,,
3545,AS,Constellation,Gold Star,QT-5088 Rev.1,,SPC000029638,5186,2025-10-22,NFSe,1428,2025-11-05,SERVIÇO,Macaé,0,73178.54,2195.36,731.79,,1097.68,475.66,,4500.48,68678.06,3366.21,1375.76,,2414.89,731.79,3658.93,11547.57,2025-12-21,PAGO,2025-11-03,previa ok,2025-12-17,2025-10-19,2025-11-01,DT,2025-11-05,2026-04-20
3545,AS,Constellation,Gold Star,QT-5088 Rev.1,,SPC000029638,5186,2025-10-22,FAT. LOC.,895,2025-11-05,LOCAÇÃO,Macae,0,13720.00,,,,,,,,13720.00,1042.72,395.14,,658.56,226.38,,2322.80,2025-12-21,PAGO,2025-11-03,previa ok,2025-12-17,2025-10-19,2025-11-01,DT,2025-11-05,2026-04-20
3292,#N/A,Helix,SH1,QT-3970 Rev.4,,713193,5177,2025-10-27,NFSe,1448,2025-11-13,SERVIÇO,Macaé,0,117570.64,3527.12,1175.71,,1763.56,764.21,,7230.59,110340.05,5408.25,2210.33,,3879.83,1175.71,5878.53,,2025-12-28,PAGO,,Previa ok,2026-01-08,2025-10-03,2025-11-01,,,
3045,#N/A,Helix,SH1,QT-3983 Rev1,,PO 712011_0,5204,2025-07-18,NFSe,1447,2025-11-13,SERVIÇO,Macaé,0,118385.36,3551.56,1183.85,,1775.78,769.50,,7280.70,111104.66,5445.73,2225.64,,3906.72,1183.85,5919.27,18681.21,2025-12-28,PAGO,2025-11-04,DOCAGEM - Previa OK - Aguardando Custo carro,2026-01-08,2025-10-10,2025-10-24,,,
3445,,Helix,SH2,QT-4912 Rev0,,715547,5161,2025-10-27,NFSe,1469,2025-11-19,SERVIÇO,Macaé,0,88243.86,2647.32,882.44,,1323.66,573.59,,5427.00,82816.86,4059.22,1658.98,,2912.05,882.44,4412.19,13924.88,2026-01-03,PAGO,2025-10-28,Previa ok,2026-01-08,2025-10-12,2025-10-25,,,
3289,AS,Constellation,Laguna Star,QT- 3380 Rev.2,,SPC000026820,5198,2025-10-29,NFSe,1478,2025-11-25,SERVIÇO,Macaé,0,85772.91,2573.19,857.73,,1286.59,557.52,,5275.03,80497.88,3945.55,1612.53,,2830.51,857.73,4288.65,13534.97,2026-01-09,PAGO,2025-11-12,previa ok,2026-01-08,2025-10-26,2025-11-08,DT,2025-11-25,2026-04-20
3402,GR,Transocean,Deepwater Corcovado,QT-4818 Rev.0,,NON-PO,5196-E,2025-11-27,FAT. LOC.,942,2025-12-03,LOCAÇÃO,Macaé,0,183963.86,,,,,,,,183963.86,13981.25,5298.16,,8830.27,3035.40,,31145.08,2026-01-02,PAGO,2025-12-03,,2026-01-09,2025-09-23,2025-10-22,DT,2025-12-03,2026-04-06
3582,AS,Ventura,Carolina,QT-5166 Rev.0,#3001,25003395 OJ,5129,2025-11-03,NFSe,1476,2025-11-21,SERVIÇO,Macaé,0,41654.40,1249.63,416.54,,624.82,270.75,833.09,3394.83,38259.57,1916.10,783.10,,1374.60,416.54,1249.63,5739.98,2025-12-21,PAGO,2025-11-05,previa ok,2025-12-22,2025-10-23,2025-11-01,DT,2025-11-21,2026-04-06
3491,GR,Transocean,Deepwater Corcovado,QT-4964 Rev0,Linhas 9 e 10,PO 18600009182_6,5168,2025-10-21,NFSe,1470,2025-11-19,SERVIÇO,Macaé,0,235552.00,7066.56,2355.52,,3533.28,1531.09,4711.04,19197.49,216354.51,10835.39,4428.38,,7773.22,2355.52,7066.56,32459.07,2026-01-04,PAGO,2025-11-06,,2026-01-09,2025-10-01,2025-10-31,DT,2025-11-19,2026-04-06
3380,MS,Modec,MV20,QT-4784 Rev0,,,5288,2025-12-03,NFSe,,,SERVIÇO,,0,141017.55,4230.53,1410.18,,2115.26,916.61,,8672.58,132344.97,6486.81,2651.13,,4653.58,1410.18,7050.88,22252.57,,Aguardando Relatório,,"cobrança das DI's 5297, 5359, 5423 e 5516 nesta DI Nº 5288",,2025-11-27,2026-02-15,PN,2026-03-06,2026-04-20
3547,VR,Technip,Skandi Acu,QT-5084 Rev.1,,PO TBC,,,NFSe,,,SERVIÇO,,0,18755.20,562.66,187.55,,281.33,121.91,,1153.44,17601.76,862.74,352.60,,618.92,187.55,937.76,2959.57,,Cancelado,,nao subiu 23/08 sem previsao,,2025-10-23,2025-10-24,DT,2026-03-06,2026-04-20
3547,VR,Technip,Skandi Acu,QT-5084 Rev.1,,PO TBC,,,FAT. LOC.,,,LOCAÇÃO,,0,26858.97,,,,,,,,26858.97,2041.28,773.54,,1289.23,443.17,,4547.22,,Cancelado,,,,2025-10-23,2025-10-24,DT,2026-03-06,2026-04-20
3011,AS,Ventura,Victoria,QT-4037 Rev3,#3070,25001743,5203,2025-10-30,NFSe,1458,2025-11-17,SERVIÇO,Macaé,0,79680.00,2390.40,796.80,,1195.20,517.92,1593.60,6493.92,73186.08,3665.28,1497.98,,2629.44,796.80,2390.40,10979.90,2025-12-17,PAGO,2025-11-13,previa ok,2025-12-17,2025-10-24,2025-11-06,DT,2025-11-17,2026-04-06
3011,AS,Ventura,Victoria,QT-4037 Rev3,#3071,25001743,5203,2025-10-30,FAT. LOC.,910,2025-11-17,LOCAÇÃO,Macaé,0,10360.00,,,,,,,,10360.00,787.36,298.37,,497.28,170.94,,1753.95,2025-12-17,PAGO,2025-11-13,previa ok,2025-12-17,2025-10-24,2025-11-06,DT,2025-11-17,2026-04-06
3601,GR,Transocean,Aquila,QT-5207 Rev.0,Linhas 2 e 3,PO 22700004958_1,5216,2025-11-11,FAT. LOC.,914,2025-11-18,LOCAÇÃO,Macae,0,7845.90,,,,,,,,7845.90,596.29,225.96,,376.60,129.46,,1328.31,2025-12-19,PAGO,2025-11-17,,2025-12-19,2025-10-25,2025-11-01,DT,2025-11-18,2026-04-06
3601,GR,Transocean,Aquila,QT-5207 Rev.0,"Linhas 1, 4 e 5",PO 22700004958_1,5216,2025-11-11,NFSe,1466,2025-11-18,SERVIÇO,Macaé,0,17568.09,527.04,175.68,,263.52,114.19,351.36,1431.80,16136.29,808.13,330.28,,579.75,175.68,527.04,2420.88,2025-12-19,PAGO,2025-11-17,,2025-12-19,2025-10-25,2025-11-01,DT,2025-11-18,2026-04-06
3301,GR,Transocean,Mykonos,,,NON-PO: TOHU 10297-414224-400161,5220,2025-11-12,NFSe,1486,2025-12-01,SERVIÇO,Macaé,0,1182.38,35.47,11.82,,17.74,7.69,23.65,96.36,1086.02,54.39,22.23,,39.02,11.82,35.47,162.93,2025-12-31,PAGO,2025-11-19,Confirmação das HE do colaborador Thiago,2025-12-26,2025-10-25,2025-10-25,DT,2025-12-01,2026-04-06
3491,GR,Transocean,Deepwater Corcovado,QT-4964 Rev0,Linha 11,PO 18600009182_6,5168,2025-10-21,FAT. LOC.,917,2025-11-19,LOCAÇÃO,Macaé,0,21448.00,,,,,,,,21448.00,1630.05,617.70,,1029.50,353.89,,3631.15,2026-01-04,PAGO,2025-11-06,,2026-01-09,2025-10-01,2025-10-31,DT,2025-11-19,2026-04-06
3304,GR,Transocean,Orion,,,NON PO: TOBR_BU 00117.414124.400383,5221,2025-11-12,NFSe,1492,2025-12-02,SERVIÇO,Macaé,0,19365.86,580.98,193.66,,290.49,125.88,387.32,1578.32,17787.54,890.83,364.08,,639.07,193.66,580.98,2668.62,2026-01-01,PAGO,2025-11-25,,2026-01-09,2025-10-01,2025-10-31,DT,2025-12-02,2026-04-06
3305,GR,Transocean,Aquila,,,NON-PO: BU 10361- CC 415404 – PA 404756-2,5222,2025-11-12,NFSe,1467,2025-11-18,SERVIÇO,Macaé,0,1576.50,47.30,15.77,,23.65,10.25,31.53,128.48,1448.02,72.52,29.64,,52.02,15.77,47.30,217.24,2025-12-19,PAGO,2025-11-12,,2026-01-09,2025-10-03,2025-10-05,DT,2025-11-18,2026-04-06
3293,#N/A,Helix,SH2,QT-3970 Rev4,,712114,5200,2025-10-29,NFSe,1475,2025-11-21,SERVIÇO,Macaé,0,54215.70,1626.47,542.16,,813.24,352.40,,3334.27,50881.43,2493.92,1019.26,,1789.12,542.16,2710.78,8555.24,2026-01-05,PAGO,2025-11-12,Previa ok,2025-12-17,2025-10-26,2025-11-08,,,
3293,#N/A,Helix,SH2,QT-3970 Rev4,,712114,5200,2025-10-29,FAT. LOC.,921,2025-11-21,LOCAÇÃO,Macae,0,36143.80,,,,,,,,36143.80,2746.93,1040.94,,1734.90,596.37,,6119.15,2026-01-05,PAGO,2025-11-12,Previa ok,2025-12-17,2025-10-26,2025-11-08,,,
3402,GR,Transocean,Deepwater Corcovado,QT-4818 Rev.0,,NON-PO,5196-A,2025-12-03,NFSe,1501,2025-12-03,SERVIÇO,Macaé,0,131102.70,3933.08,1311.03,,1966.54,852.17,2622.05,10684.87,120417.83,6030.72,2464.73,,4326.39,1311.03,3933.08,18065.95,2026-01-02,PAGO,2025-12-03,,2026-01-09,2025-10-21,2025-10-30,DT,2025-12-03,2026-04-06
3402,GR,Transocean,Deepwater Corcovado,QT-4818 Rev.0,,NON-PO,5196-F,2025-11-27,FAT. LOC.,941,2025-12-03,LOCAÇÃO,Macaé,0,187478.29,,,,,,,,187478.29,14248.35,5399.37,,8998.96,3093.39,,31740.07,2026-01-02,PAGO,2025-12-03,,2026-01-09,2025-10-23,2025-11-21,DT,2025-12-03,2026-04-06
3371,AS,Seadrill,West Tellus,QT-4737 Rev.0,#6384,PO 702041371,5205,2025-11-04,FAT. LOC.,2541,2025-12-05,LOCAÇÃO,Rio,0,14280.00,,,,,,,,14280.00,1085.28,411.26,,685.44,235.62,,2417.60,2026-01-04,PAGO,2025-11-24,Não embarcou 15/05 nem dia 06/06 nem 16/06 - postergou 13/07 - depois 20/07 e agora 28/10,2025-12-15,2025-10-29,2025-11-12,RS,2025-12-05,2026-04-06
3371,AS,Seadrill,West Tellus,QT-4737 Rev.0,#6383,PO 702041371,5205,2025-11-04,NFSe,3932,2025-12-08,SERVIÇO,Rio,0,103051.00,3091.53,1030.51,,1545.76,669.83,,6337.64,96713.36,4740.35,1937.36,,3400.68,1030.51,5152.55,16261.45,2026-01-07,PAGO,2025-11-24,Não embarcou 15/05 nem dia 06/06 nem 16/06 - postergou 13/07 - depois 20/07 e agora 28/10,2025-12-15,2025-10-29,2025-11-12,RS,2025-12-08,2026-04-06
3371,AS,Seadrill,West Tellus,QT-4737 Rev.0,#6670,PO 702041371,5205,2025-11-04,NFSe,3933,2025-12-08,SERVIÇO,Rio,0,2880.00,86.40,28.80,,43.20,18.72,,177.12,2702.88,,,,,,,,2026-01-07,PAGO,,Cliente pediu separar logistica,2025-12-15,2025-10-29,2025-11-12,,2025-12-08,2026-03-05
3604,MS,Etesco,Takatsugu J,QT-5225 Rev.2,Linha 2,PO CAP25-183,5218,2025-11-12,FAT. LOC.,923,2025-11-24,LOCAÇÃO,Macae,0,192182.52,,,,,,,,192182.52,14605.87,5534.86,,9224.76,3171.01,,32536.50,2025-12-24,PAGO,2025-11-17,Prévia OK,2025-12-23,2025-10-29,2025-11-14,VC,2025-11-24,2026-04-06
3489,GR,Transocean,Deepwater Dhirubai KG2,QT-4964 Rev0,Linha 3,PO 18700009193_6,5166,2025-10-21,NFSe,1472,2025-11-19,SERVIÇO,Macaé,0,101785.75,3053.57,1017.86,,1526.79,661.61,2035.72,8295.54,93490.21,4682.14,1913.57,,3358.93,1017.86,3053.57,14026.08,2026-01-02,PAGO,2025-11-18,Postergado 24/10 para 30/10,2026-01-09,2025-10-30,2025-11-13,DT,2025-11-19,2026-04-06
3489,GR,Transocean,Deepwater Dhirubai KG2,QT-4964 Rev0,Linha 8,PO 18700009193_6,5166,2025-10-21,FAT. LOC.,919,2025-11-19,LOCAÇÃO,Macae,0,10724.00,,,,,,,,10724.00,815.02,308.85,,514.75,176.95,,1815.57,2026-01-02,PAGO,2025-11-18,Postergado 24/10 para 30/10,2026-01-09,2025-10-30,2025-11-13,DT,2025-11-19,2026-04-06
3402,GR,Transocean,Deepwater Corcovado,QT-4818 Rev.0,,NON-PO,5196-B,2025-12-03,NFSe,1500,2025-12-03,SERVIÇO,Macaé,0,111234.04,3337.02,1112.34,,1668.51,723.02,2224.68,9065.57,102168.47,5116.77,2091.20,,3670.72,1112.34,3337.02,15328.05,2026-01-02,PAGO,2025-12-03,,2026-01-09,2025-10-31,2025-11-06,DT,2025-12-03,2026-04-06
3604,MS,Etesco,Takatsugu J,QT-5225 Rev.2,Linha 1,PO CAP25-183,5218,2025-11-12,NFSe,1477,2025-11-24,SERVIÇO,Macaé,0,313509.00,9405.27,3135.09,34485.99,4702.64,2037.81,6270.18,60036.97,253472.03,14421.41,5893.97,,10345.80,3135.09,9405.27,43201.54,2025-12-24,PAGO,2025-11-17,Prévia OK,2025-12-23,2025-10-30,2025-11-14,VC,2025-11-24,2026-04-06
3606,,Helix,SH1,,,715325,5237,2025-11-30,FAT. LOC.,,,LOCAÇÃO,,0,60130.08,,,,,,,,60130.08,4569.89,1731.75,,2886.24,992.15,,10180.02,,Gerência,2026-02-26,previa ok - material in transit,,2025-10-30,2026-02-28,,,
3300,GR,Transocean,Deepwater Corcovado,Contrato,Linha 3,PO 18600007656_1,5224,2025-11-14,NFSe,1493,2025-12-02,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2026-01-01,PAGO,2025-12-02,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-02,2026-04-06
3300,GR,Transocean,Deepwater Corcovado,Contrato,,NON -PO,5219,2025-11-12,NFSe,1452,2025-11-13,SERVIÇO,Macaé,0,6977.20,209.32,69.77,,104.66,45.35,139.54,568.64,6408.56,320.95,131.17,,230.25,69.77,209.32,961.46,2025-12-13,PAGO,,Alinhamento do coord com o aprov,2025-12-19,2025-11-01,2025-11-30,DT,2025-11-13,2026-04-06
3300,GR,Transocean,Deepwater Corcovado,Contrato,Linha 4,PO 18600007656_1,5224,2025-11-14,FAT. LOC.,937,2025-12-02,LOCAÇÃO,Macae,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2026-01-01,PAGO,2025-12-02,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-02,2026-04-06
3302,GR,Transocean,P10.000,Contrato,Linha 2,PO 18900009316,5226,2025-11-14,NFSe,1488,2025-12-02,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2026-01-01,PAGO,2025-12-01,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-02,2026-04-06
3301,GR,Transocean,Mykonos,Contrato,Linha 4,PO 18500006838,5225,2025-11-14,FAT. LOC.,934,2025-12-01,LOCAÇÃO,Macae,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-12-31,PAGO,2025-12-01,,2025-12-26,2025-11-01,2025-11-30,DT,2025-12-01,2026-04-06
3301,GR,Transocean,Mykonos,Contrato,Linha 3,PO 18500006838,5225,2025-11-14,NFSe,1487,2025-12-01,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2025-12-31,PAGO,2025-12-01,,2025-12-26,2025-11-01,2025-11-30,DT,2025-12-01,2026-04-06
3302,GR,Transocean,P10.000,Contrato,Linha 5,PO 18900009316,5226,2025-11-14,FAT. LOC.,935,2025-12-02,LOCAÇÃO,Macae,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2026-01-01,PAGO,2025-12-01,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-02,2026-04-06
3304,GR,Transocean,Orion,Contrato,Linha 9,PO 20100003268,5228,2025-11-14,NFSe,1490,2025-12-02,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2026-01-01,PAGO,2025-12-01,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-02,2026-04-06
3304,GR,Transocean,Orion,Contrato,Linha 10,PO 20100003268,5228,2025-11-14,FAT. LOC.,936,2025-12-02,LOCAÇÃO,Macae,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2026-01-01,PAGO,2025-12-01,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-02,2026-04-06
3305,GR,Transocean,Aquila,Contrato,Linha 3,PO 22700005099_1,5229,2025-11-14,NFSe,1521,2025-12-10,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2026-01-09,PAGO,2025-12-02,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-10,2026-04-06
3305,GR,Transocean,Aquila,Contrato,Linha 4,PO 22700005099_1,5229,2025-11-14,FAT. LOC.,954,2025-12-10,LOCAÇÃO,Macae,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2026-01-09,PAGO,2025-12-02,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-10,2026-04-06
3487,GR,Transocean,Aquila,QT-4964 Rev0,Linha 5,PO 22700004134_6,5231,2025-11-14,NFSe,1522,2025-12-10,SERVIÇO,Macaé,0,151918.00,4557.54,1519.18,,2278.77,987.47,3038.36,12381.32,139536.68,6988.23,2856.06,,5013.29,1519.18,4557.54,20934.30,2026-01-09,PAGO,2025-12-04,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-10,2026-04-06
3487,GR,Transocean,Aquila,QT-4964 Rev0,Linha 9,PO 22700004134_6,5231,2025-11-14,FAT. LOC.,955,2025-12-10,LOCAÇÃO,Macae,0,21448.00,,,,,,,,21448.00,1630.05,617.70,,1029.50,353.89,,3631.15,2026-01-09,PAGO,2025-12-04,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-10,2026-04-06
3490,GR,Transocean,P10.000,QT-4964 Rev0,Linha 8,PO 18900010185_5,5233,2025-11-14,NFSe,1517,2025-12-09,SERVIÇO,Macaé,0,237333.95,7120.02,2373.34,,3560.01,1542.67,4746.68,19342.72,217991.23,10917.36,4461.88,,7832.02,2373.34,7120.02,32704.62,2026-01-08,PAGO,2025-12-03,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-09,2026-04-06
3490,GR,Transocean,P10.000,QT-4964 Rev0,Linha 13,PO 18900010185_5,5233,2025-11-14,FAT. LOC.,951,2025-12-09,LOCAÇÃO,Macae,0,21448.00,,,,,,,,21448.00,1630.05,617.70,,1029.50,353.89,,3631.15,2026-01-08,PAGO,2025-12-03,,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-09,2026-04-06
3436,AS,Ventura,Carolina,QT-4750 Rev.2,#3203,PO 25001557 OJ_1,5238,2025-12-01,NFSe,1523,2025-12-10,SERVIÇO,Macaé,0,39520.00,1185.60,395.20,,592.80,256.88,790.40,3220.88,36299.12,1817.92,742.98,,1304.16,395.20,1185.60,5445.86,2026-01-09,PAGO,2025-12-05,previa ok - PROJETO ENGENHARIA,2026-01-09,2025-11-01,2025-11-30,DT,2025-12-10,2026-04-06
3605,GR,Transocean,Mykonos,QT-5205 Rev.1,Linhas 1 e 2,PO 18500008710_1,5254,2025-11-26,NFSe,1489,2025-12-02,SERVIÇO,Macaé,0,26239.50,787.18,262.39,,393.59,170.56,524.79,2138.52,24100.98,1207.02,493.30,,865.90,262.39,787.19,3615.80,2026-01-01,PAGO,2025-11-26,,2026-01-09,2025-11-06,2025-11-17,DT,2025-12-02,2026-04-06
3486,GR,Transocean,Orion,QT-4964 Rev0,"Linha 13, 14 e 16",PO 20100004090_6,5230,2025-12-02,NFSe,1518,2025-12-10,SERVIÇO,Macaé,0,97636.66,2929.10,976.37,,1464.55,634.64,1952.73,7957.39,89679.27,4491.29,1835.57,,3222.01,976.37,2929.10,13454.33,2026-01-09,PAGO,2025-12-04,Prévia ok - Cobrando 06 a 13/11 e 28 a 30/11,2026-01-09,2025-11-06,2025-11-30,DT,2025-12-10,2026-04-06
3486,GR,Transocean,Orion,QT-4964 Rev0,Linha 15,PO 20100004090_6,5230,2025-12-02,FAT. LOC.,952,2025-12-10,LOCAÇÃO,Macae,0,21448.00,,,,,,,,21448.00,1630.05,617.70,,1029.50,353.89,,3631.15,2026-01-09,PAGO,2025-12-04,Prévia ok,2026-01-09,2025-11-06,2025-11-30,DT,2025-12-10,2026-04-06
3402,GR,Transocean,Deepwater Corcovado,QT-4818 Rev.0,,NON-PO,5196-C,2025-12-03,NFSe,1499,2025-12-03,SERVIÇO,Macaé,0,67228.25,2016.85,672.28,,1008.42,436.98,1344.57,5479.10,61749.15,3092.50,1263.89,,2218.53,672.28,2016.85,9264.05,2026-01-02,PAGO,2025-12-03,,2026-01-09,2025-11-07,2025-11-10,DT,2025-12-03,2026-04-06
3324,AS,Seadrill,West Carina,QT-4662 Rev.1,#6409,PO 702046005,5242,2025-11-21,FAT. LOC.,2539,2025-12-01,LOCAÇÃO,Rio,0,49200.00,,,,,,,,49200.00,3739.20,1416.96,,2361.60,811.80,,8329.56,2025-12-31,PAGO,2025-11-25,Previa ok,2025-12-15,2025-11-01,2025-11-30,RS,2025-12-01,2026-04-06
3324,AS,Seadrill,West Carina,QT-4662 Rev.1,#6408,PO 702046005,5242,2025-11-21,NFSe,3928,2025-12-01,SERVIÇO,Rio,0,473449.60,14203.49,4734.50,,7101.74,3077.42,,29117.15,444332.45,21778.68,8900.85,,15623.84,4734.50,23672.48,74710.35,2025-12-31,PAGO,2025-11-25,Previa ok,2025-12-15,2025-11-01,2025-11-30,RS,2025-12-01,2026-04-06
3626,MS,Etesco,Takatsugu J,QT-5267 Rev.0,Linha 1,PO CAP25-207-A,5354,2026-01-05,FAT. LOC.,981,2026-01-08,LOCAÇÃO,Macae,0,61670.00,,,,,,,,61670.00,4686.92,1776.10,,2960.16,1017.56,,10440.73,2026-02-07,PAGO,2026-01-07,,2026-02-13,2025-12-19,2025-12-29,VC,2026-01-08,2026-04-06
3328,MS,Etesco,Takatsugu J,QT-4640 Rev.0,Linha 2,PO CAP25-431-A,5355,2026-01-05,FAT. LOC.,982,2026-01-08,LOCAÇÃO,Macae,0,15200.00,,,,,,,,15200.00,1155.20,437.76,,729.60,250.80,,2573.36,2026-02-07,PAGO,2026-01-07,,2026-02-13,2025-12-19,2025-12-26,VC,2026-01-08,2026-04-06
